recipe_config_id,pipeline_recipe_id,feature_recipe_id,prescreen_recipe_id,prescreen_name,prescreen_methods,rank_aggregation,feature_size,model_spec_id,base_model_family,model_kind,model_params,inner_selection_rank,inner_oof_business_score,inner_oof_optimal_k,inner_oof_f1_score,inner_oof_roc_auc_score,selection_artifact,outer_fold,feature_order,feature,selected_features_text,status
ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep06,xgboost_classifier,classifier,"{""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 8.0, ""n_estimators"": 420, ""scale_pos_weight_multiplier"": 1.5}",17,4915.0,997.0,0.4953145917001338,0.6870644130543644,round2_inner_oof_scores.csv,1,4,var_254,"var_159,var_190,var_214,var_254,var_264,var_341",ok
ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep06,xgboost_classifier,classifier,"{""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 8.0, ""n_estimators"": 420, ""scale_pos_weight_multiplier"": 1.5}",17,4915.0,997.0,0.4953145917001338,0.6870644130543644,round2_inner_oof_scores.csv,1,5,var_264,"var_159,var_190,var_214,var_254,var_264,var_341",ok
ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006__xgboost_classifier_deep06,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep06,xgboost_classifier,classifier,"{""learning_rate"": 0.02, ""max_depth"": 4, ""min_child_weight"": 8.0, ""n_estimators"": 420, ""scale_pos_weight_multiplier"": 1.5}",17,4915.0,997.0,0.4953145917001338,0.6870644130543644,round2_inner_oof_scores.csv,1,6,var_341,"var_159,var_190,var_214,var_254,var_264,var_341",ok
ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",18,4915.0,1000.0,0.4954864593781344,0.6805527811938191,round2_inner_oof_scores.csv,1,1,var_159,"var_159,var_190,var_214,var_254,var_264,var_341",ok
ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",18,4915.0,1000.0,0.4954864593781344,0.6805527811938191,round2_inner_oof_scores.csv,1,2,var_190,"var_159,var_190,var_214,var_254,var_264,var_341",ok
ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",18,4915.0,1000.0,0.4954864593781344,0.6805527811938191,round2_inner_oof_scores.csv,1,3,var_214,"var_159,var_190,var_214,var_254,var_264,var_341",ok
ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",18,4915.0,1000.0,0.4954864593781344,0.6805527811938191,round2_inner_oof_scores.csv,1,4,var_254,"var_159,var_190,var_214,var_254,var_264,var_341",ok
ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",18,4915.0,1000.0,0.4954864593781344,0.6805527811938191,round2_inner_oof_scores.csv,1,5,var_264,"var_159,var_190,var_214,var_254,var_264,var_341",ok
ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006__extra_trees_small_deep08,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",18,4915.0,1000.0,0.4954864593781344,0.6805527811938191,round2_inner_oof_scores.csv,1,6,var_341,"var_159,var_190,var_214,var_254,var_264,var_341",ok
ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",19,4905.0,1000.0,0.4862876254180602,0.682884822120553,round2_inner_oof_scores.csv,1,1,var_175,"var_175,var_214,var_254,var_341,var_379",ok
ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",19,4905.0,1000.0,0.4862876254180602,0.682884822120553,round2_inner_oof_scores.csv,1,2,var_214,"var_175,var_214,var_254,var_341,var_379",ok
ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",19,4905.0,1000.0,0.4862876254180602,0.682884822120553,round2_inner_oof_scores.csv,1,3,var_254,"var_175,var_214,var_254,var_341,var_379",ok
ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",19,4905.0,1000.0,0.4862876254180602,0.682884822120553,round2_inner_oof_scores.csv,1,4,var_341,"var_175,var_214,var_254,var_341,var_379",ok
ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005__extra_trees_small_deep08,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep08,extra_trees_small,classifier,"{""class_weight"": null, ""max_depth"": 5, ""min_samples_leaf"": 20, ""n_estimators"": 500}",19,4905.0,1000.0,0.4862876254180602,0.682884822120553,round2_inner_oof_scores.csv,1,5,var_379,"var_175,var_214,var_254,var_341,var_379",ok
ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep01,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 8, ""n_estimators"": 320}",20,4905.0,1000.0,0.4862876254180602,0.682747068676717,round2_inner_oof_scores.csv,1,1,var_175,"var_175,var_214,var_254,var_341,var_379",ok
ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep01,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 8, ""n_estimators"": 320}",20,4905.0,1000.0,0.4862876254180602,0.682747068676717,round2_inner_oof_scores.csv,1,2,var_214,"var_175,var_214,var_254,var_341,var_379",ok
ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep01,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 8, ""n_estimators"": 320}",20,4905.0,1000.0,0.4862876254180602,0.682747068676717,round2_inner_oof_scores.csv,1,3,var_254,"var_175,var_214,var_254,var_341,var_379",ok
ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep01,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 8, ""n_estimators"": 320}",20,4905.0,1000.0,0.4862876254180602,0.682747068676717,round2_inner_oof_scores.csv,1,4,var_341,"var_175,var_214,var_254,var_341,var_379",ok
ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005__extra_trees_small_deep01,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep01,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 3, ""min_samples_leaf"": 8, ""n_estimators"": 320}",20,4905.0,1000.0,0.4862876254180602,0.682747068676717,round2_inner_oof_scores.csv,1,5,var_379,"var_175,var_214,var_254,var_341,var_379",ok
ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep03,xgboost_classifier,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",13,4925.0,995.0,0.4956463496316142,0.6882389368384709,round2_inner_oof_scores.csv,2,1,var_159,"var_159,var_190,var_254,var_264,var_308,var_379",ok
ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep03,xgboost_classifier,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",13,4925.0,995.0,0.4956463496316142,0.6882389368384709,round2_inner_oof_scores.csv,2,2,var_190,"var_159,var_190,var_254,var_264,var_308,var_379",ok
ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep03,xgboost_classifier,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",13,4925.0,995.0,0.4956463496316142,0.6882389368384709,round2_inner_oof_scores.csv,2,3,var_254,"var_159,var_190,var_254,var_264,var_308,var_379",ok
ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep03,xgboost_classifier,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",13,4925.0,995.0,0.4956463496316142,0.6882389368384709,round2_inner_oof_scores.csv,2,4,var_264,"var_159,var_190,var_254,var_264,var_308,var_379",ok
ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep03,xgboost_classifier,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",13,4925.0,995.0,0.4956463496316142,0.6882389368384709,round2_inner_oof_scores.csv,2,5,var_308,"var_159,var_190,var_254,var_264,var_308,var_379",ok
ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006__xgboost_classifier_deep03,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,xgboost_classifier_deep03,xgboost_classifier,classifier,"{""learning_rate"": 0.035, ""max_depth"": 3, ""min_child_weight"": 3.0, ""n_estimators"": 260, ""scale_pos_weight_multiplier"": 1.0}",13,4925.0,995.0,0.4956463496316142,0.6882389368384709,round2_inner_oof_scores.csv,2,6,var_379,"var_159,var_190,var_254,var_264,var_308,var_379",ok
ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep02,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",14,4925.0,992.0,0.4954743546765002,0.6802312746833123,round2_inner_oof_scores.csv,2,1,var_159,"var_159,var_190,var_254,var_264,var_308,var_379",ok
ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep02,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",14,4925.0,992.0,0.4954743546765002,0.6802312746833123,round2_inner_oof_scores.csv,2,2,var_190,"var_159,var_190,var_254,var_264,var_308,var_379",ok
ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep02,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",14,4925.0,992.0,0.4954743546765002,0.6802312746833123,round2_inner_oof_scores.csv,2,3,var_254,"var_159,var_190,var_254,var_264,var_308,var_379",ok
ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep02,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",14,4925.0,992.0,0.4954743546765002,0.6802312746833123,round2_inner_oof_scores.csv,2,4,var_264,"var_159,var_190,var_254,var_264,var_308,var_379",ok
ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep02,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",14,4925.0,992.0,0.4954743546765002,0.6802312746833123,round2_inner_oof_scores.csv,2,5,var_308,"var_159,var_190,var_254,var_264,var_308,var_379",ok
ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006__extra_trees_small_deep02,ps_mean_0052__k_006,ps_mean_0052,triple__mutual_info+lightgbm_gain+ebm,"[""mutual_info"", ""lightgbm_gain"", ""ebm""]",mean_rank_score,6,extra_trees_small_deep02,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 4, ""min_samples_leaf"": 12, ""n_estimators"": 320}",14,4925.0,992.0,0.4954743546765002,0.6802312746833123,round2_inner_oof_scores.csv,2,6,var_379,"var_159,var_190,var_254,var_264,var_308,var_379",ok
ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006,ps_mean_0005,single__lightgbm_gain,"[""lightgbm_gain""]",mean_rank_score,6,extra_trees_small_deep04,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 20, ""n_estimators"": 400}",15,4923.0,999.6,0.49591973244147153,0.6940189783191468,round2_inner_oof_scores.csv,2,1,var_175,"var_175,var_190,var_214,var_254,var_341,var_379",ok
ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006,ps_mean_0005,single__lightgbm_gain,"[""lightgbm_gain""]",mean_rank_score,6,extra_trees_small_deep04,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 20, ""n_estimators"": 400}",15,4923.0,999.6,0.49591973244147153,0.6940189783191468,round2_inner_oof_scores.csv,2,2,var_190,"var_175,var_190,var_214,var_254,var_341,var_379",ok
ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006,ps_mean_0005,single__lightgbm_gain,"[""lightgbm_gain""]",mean_rank_score,6,extra_trees_small_deep04,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 20, ""n_estimators"": 400}",15,4923.0,999.6,0.49591973244147153,0.6940189783191468,round2_inner_oof_scores.csv,2,3,var_214,"var_175,var_190,var_214,var_254,var_341,var_379",ok
ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006,ps_mean_0005,single__lightgbm_gain,"[""lightgbm_gain""]",mean_rank_score,6,extra_trees_small_deep04,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 20, ""n_estimators"": 400}",15,4923.0,999.6,0.49591973244147153,0.6940189783191468,round2_inner_oof_scores.csv,2,4,var_254,"var_175,var_190,var_214,var_254,var_341,var_379",ok
ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006,ps_mean_0005,single__lightgbm_gain,"[""lightgbm_gain""]",mean_rank_score,6,extra_trees_small_deep04,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 20, ""n_estimators"": 400}",15,4923.0,999.6,0.49591973244147153,0.6940189783191468,round2_inner_oof_scores.csv,2,5,var_341,"var_175,var_190,var_214,var_254,var_341,var_379",ok
ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006__extra_trees_small_deep04,ps_mean_0005__k_006,ps_mean_0005,single__lightgbm_gain,"[""lightgbm_gain""]",mean_rank_score,6,extra_trees_small_deep04,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 6, ""min_samples_leaf"": 20, ""n_estimators"": 400}",15,4923.0,999.6,0.49591973244147153,0.6940189783191468,round2_inner_oof_scores.csv,2,6,var_379,"var_175,var_190,var_214,var_254,var_341,var_379",ok
ps_mean_0032__k_005__extra_trees_small_deep06,ps_mean_0032__k_005__extra_trees_small_deep06,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep06,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 30, ""n_estimators"": 500}",16,4920.0,1000.0,0.4869565217391303,0.6819800495012376,round2_inner_oof_scores.csv,2,1,var_175,"var_175,var_190,var_214,var_341,var_379",ok
ps_mean_0032__k_005__extra_trees_small_deep06,ps_mean_0032__k_005__extra_trees_small_deep06,ps_mean_0032__k_005,ps_mean_0032,pair__lightgbm_gain+sparse_gam_spam,"[""lightgbm_gain"", ""sparse_gam_spam""]",mean_rank_score,5,extra_trees_small_deep06,extra_trees_small,classifier,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_leaf"": 30, ""n_estimators"": 500}",16,4920.0,1000.0,0.4869565217391303,0.6819800495012376,round2_inner_oof_scores.csv,2,2,var_190,"var_175,var_190,var_214,var_341,var_379",ok
